Group,DEC,HEX,Mode,Alpha Tag,Description,Tag
Also see Dyer County Database page,48127,bbff,T,Dyer Utility Gas,"Dyersburg Utilities (Gas, Water, Sewer)",Utilities
Also see Dyer County Database page,48131,bc03,T,Newbern Police,Newbern Police: Dispatch,Law Dispatch
Also see Dyer County Database page,48132,bc04,T,Newbern FireLink,Newbern Fire: Link (to ???),Fire Dispatch
TN - Greene County (59) - Public Safety,30800,7850,TE,Greeneville PD 1,Greeneville Police 1,Law Dispatch
TN - Greene County (59) - Public Safety,30801,7851,TE,Greeneville PD 2,Greeneville Police 2,Law Dispatch
TN - Greene County (59) - Public Safety,30813,785d,T,Greeneville FD 1,Greeneville Fire: Dispatch,Fire Dispatch
TN - Greene County (59) - Public Safety,48200,bc48,TE,Greene Sheriff,Sheriff: Dispatch,Law Dispatch
TN - Greene County (59) - Public Safety,48207,bc4f,TE,Greene Co EMS,EMS: Dispatch,EMS Dispatch
TN - Greene County (59) - Public Safety,48213,bc55,D,Greene AnimCntrl,Animal Contol,Law Talk
See the Hamblen County Database page,49000,bf68,T,Hamblin Co Net,Hamblen County Net,Multi-Dispatch
See the Hamblen County Database page,49001,bf69,TE,Hamblin Sheriff,Sheriff: Main (Dispatch),Law Dispatch
See the Hamblen County Database page,49002,bf6a,TE,Hamblin Law 1,County Law 1: Dispatch,Law Dispatch
See the Hamblen County Database page,49026,bf82,T,Hamblin EMA Talk,County EMA: Talk,Emergency Ops
See the Hamblen County Database page,49005,bf6d,T,Hamblin Evet 3,County Event 3,Multi-Tac
See the Hamblen County Database page,49025,bf81,T,Hamblen EMA Main,Hamblen County EMA: Main,Emergency Ops
See the Hamblen County Database page,49013,bf75,TE,Morristwn Police,Morristown Police: Primary (Dispatch),Law Dispatch
See the Hamblen County Database page,49021,bf7d,T,Morristown Fire,Morristown Fire: Main,Fire Dispatch
See the Hamblen County Database page,49023,bf7f,T,Morristown FG 3,Morristown Fireground 3,Fire-Tac
See the Hamblen County Database page,49024,bf80,T,Morristown FD Tr,Morristown Fire: Training,Fire-Talk
See the Hamblen County Database page,49047,bf97,T,Morristown Rescu,Morristown Rescue Squad Main,Fire Dispatch
See the Hamblen County Database page,49022,bf7e,T,MrstwnHmblm EMS,Morristown-Hamblen EMS: Main,EMS Dispatch
See the Hamblen County Database page,49040,bf90,T,Hamblen VFD Main,Volunteer Fire: Main,Fire Dispatch
See the Hamblen County Database page,49041,bf91,T,Hamblen VFD N,North Hamblen Fire,Fire-Tac
See the Hamblen County Database page,49042,bf92,T,Hamblen VFD S,South Hamblen Fire,Fire-Tac
See the Hamblen County Database page,49043,bf93,T,Hamblen VFD E,East Hamblen Fire,Fire-Tac
See the Hamblen County Database page,49044,bf94,T,Hamblen VFD W,West Hamblen Fire,Fire-Tac
See the Hamblen County Database page,49048,bf98,T,WSCC Main,Walters State Community College: Main,Schools
See the Hamblen County Database page,49027,bf83,T,Hamblen PblicWrk,Public Works: Primary (County?),Public Works
TN - Hamilton County (65) - Public Safety,1223,4c7,D,HCSO-EAST,Sheriff: Dispatch-East,Law Dispatch
TN - Hamilton County (65) - Public Safety,1225,4c9,D,HCSO-WEST,Sheriff: Dispatch-West,Law Dispatch
TN - Hamilton County (65) - Public Safety,1323,52b,D,HCSO-TALK,Sheriff: Talk,Law Talk
TN - Hamilton County (65) - Public Safety,1491,5d3,D,HCSO-INFO,Sheriff: Info,Law Tac
TN - Hamilton County (65) - Public Safety,1233,4d1,D,HCSO-SWAT1,Sheriff: SWAT 1,Law Tac
TN - Hamilton County (65) - Public Safety,1493,5d5,D,HCSO-SWAT2,Sheriff: SWAT 2,Law Tac
TN - Hamilton County (65) - Public Safety,1229,4cd,D,HCSO-NARCS,Sheriff: Narcotics,Law Tac
TN - Hamilton County (65) - Public Safety,1235,4d3,D,HCSO-FUGITIV,Sheriff: Fugitive,Law Tac
TN - Hamilton County (65) - Public Safety,2061,80d,D,HCSO - NARC SPEC,Sheriff: Narcotics/Special Ops,Law Tac
TN - Hamilton County (65) - Public Safety,1227,4cb,D,HCSO-CID,Sheriff: CID (Criminal Investigations Division),Law Tac
TN - Hamilton County (65) - Public Safety,1237,4d5,D,HCSO-CIVIL,Sheriff: Civil,Law Tac
TN - Hamilton County (65) - Public Safety,1125,465,DE,HC Law,Law Ops,Law Tac
TN - Hamilton County (65) - Public Safety,1127,467,DE,HC Sheriff SRO,Sheriff: School Resource Officers,Law Tac
TN - Hamilton County (65) - Public Safety,1281,501,D,HCSO-RNGR,Sheriff: Park Rangers,Law Dispatch
TN - Hamilton County (65) - Public Safety,1395,573,D,HCSO-COURTS,Sheriff: Court Security,Law Tac
TN - Hamilton County (65) - Public Safety,1287,507,D,HC Corrections 2,Corrections 2: Litter Pick-up,Corrections
TN - Hamilton County (65) - Public Safety,1325,52d,T,HCSO-JAIL,Sheriff: Jail Ops,Corrections
TN - Hamilton County (65) - Public Safety,2113,841,T,HC-JVDC,Juvenile Detention Center (County),Corrections
TN - Hamilton County (65) - Public Safety,1307,51b,D,HC NET-1,County Net (Ch 1),Multi-Tac
TN - Hamilton County (65) - Public Safety,1309,51d,D,HC NET-2,County Net (Ch 2),Multi-Tac
TN - Hamilton County (65) - Public Safety,1163,48b,D,HCEMA-OPS,Emergency Management Agency: Operations,Emergency Ops
TN - Hamilton County (65) - Public Safety,1169,491,D,HC DISASTER1,Countywide Disaster (Ch 1),Emergency Ops
TN - Hamilton County (65) - Public Safety,1171,493,D,HC DISASTER2,Countywide Disaster (Ch 2),Emergency Ops
TN - Hamilton County (65) - Public Safety,1173,495,D,HC DISASTER3,Countywide Disaster (Ch 3),Emergency Ops
TN - Hamilton County (65) - Public Safety,1445,5a5,D,HC DISASTER4,Countywide Disaster (Ch 4),Emergency Ops
TN - Hamilton County (65) - Public Safety,1447,5a7,D,HC DISASTER5,Countywide Disaster (Ch 5),Emergency Ops
TN - Hamilton County (65) - Public Safety,1437,59d,D,HC RACES,Radio Amateur Civil Emergency Services,Emergency Ops
TN - Hamilton County (65) - Public Safety,1241,4d9,D,HC-FIRE MAIN,Fire: Dispatch - Main (County),Fire Dispatch
TN - Hamilton County (65) - Public Safety,1243,4db,D,HC-FIRE EAST,Fire: Dispatch - East (County),Fire Dispatch
TN - Hamilton County (65) - Public Safety,1245,4dd,D,HC-FIRE WEST,Fire: Dispatch - West (County),Fire Dispatch
TN - Hamilton County (65) - Public Safety,1247,4df,D,HC-FGND5,Fireground 5 (County),Fire-Tac
TN - Hamilton County (65) - Public Safety,1249,4e1,D,HC-FGND6,Fireground 6 (County),Fire-Tac
TN - Hamilton County (65) - Public Safety,1251,4e3,D,HC-FGND7,Fireground 7 (County),Fire-Tac
TN - Hamilton County (65) - Public Safety,1253,4e5,D,HC-FGND8,Fireground 8 (County),Fire-Tac
TN - Hamilton County (65) - Public Safety,1443,5a3,D,HC-HAZMAT,HazMat (County),Fire-Tac
TN - Hamilton County (65) - Public Safety,1469,5bd,D,HC STARS,Special Tactics/Rescue Services (STARS),Fire-Tac
TN - Hamilton County (65) - Public Safety,1465,5b9,D,HAMCO RESCUE,Rescue (County),EMS-Tac
TN - Hamilton County (65) - Public Safety,1467,5bb,D,HC WATER RES,Water Rescue (County),EMS-Tac
TN - Hamilton County (65) - Public Safety,1487,5cf,D,HC-1STRESP-E,First Responder-East (County),EMS-Tac
TN - Hamilton County (65) - Public Safety,1499,5db,D,HC-1STRESP-W,First Responder-West (County),EMS-Tac
TN - Hamilton County (65) - Public Safety,2117,845,D,Ham Crthse Maint,Courthouse Maintenance,Public Works
TN - Hamilton County (65) - Public Safety,1275,4fb,D,HC Highway Dept,Highway Department,Public Works
TN - Hamilton County (65) - Public Safety,1349,545,D,Ham Hwy Striping,Highway Department: Striping Crew,Public Works
TN - Hamilton County (65) - Public Safety,1129,469,D,HC School Bus,School Bus,Schools
TN - Hamilton County (65) - Public Safety,2066,812,D,HC School Bus 1,School Bus 1,Schools
TN - Hamilton County (65) - Public Safety,2067,813,D,HC School Bus 2,School Bus 2,Schools
TN - Hamilton County (65) - Public Safety,2121,849,D,HC Sch Bus Shop,School Bus: Shop,Schools
TN - Hamilton County (65) - Public Safety,2065,811,D,HC DOE TRANS,Department of Education: Transportation (County),Schools
TN - Hamilton County (65) - EMS / Hospitals,1165,48d,D,HC EMS-MAIN,EMS: Main,EMS Dispatch
TN - Hamilton County (65) - EMS / Hospitals,1257,4e9,D,HC EMS-TAC1,EMS: Tactical 1,EMS-Tac
TN - Hamilton County (65) - EMS / Hospitals,1261,4ed,D,HC EMS-TAC2,EMS: Tactical 2,EMS-Tac
TN - Hamilton County (65) - EMS / Hospitals,1263,4ef,D,HC EMS-TAC3,EMS: Tactical 3,EMS-Tac
TN - Hamilton County (65) - EMS / Hospitals,1265,4f1,D,HC EMS-ADMIN,EMS: Admin,EMS-Talk
TN - Hamilton County (65) - EMS / Hospitals,1439,59f,D,Mem Hosp EMS,Memorial Hospital EMS,EMS Dispatch
TN - Hamilton County (65) - EMS / Hospitals,1503,5df,D,HC HOSP NET,Hospital Network-Countywide,Hospital
TN - Hamilton County (65) - EMS / Hospitals,2119,847,D,EM Life Force T1,Erlanger Medical Life Force: Tac-1,EMS-Tac
TN - Hamilton County (65) - EMS / Hospitals,1429,595,D,HC EMC East,Erlanger Medical Center: East,Business
TN - Hamilton County (65) - EMS / Hospitals,1413,585,D,EMC Police 1,Erlanger Medical Center: Police 1,Law Dispatch
TN - Hamilton County (65) - EMS / Hospitals,1415,587,D,EMC Police,Erlanger Medical Center: Police 2,Law Tac
TN - Hamilton County (65) - EMS / Hospitals,1425,591,D,EMC Valet Park,Erlanger Medical Center: Valet Parking,Business
TN - Hamilton County (65) - EMS / Hospitals,1427,593,D,EMC Bed Control,Erlanger Medical Center: Bed Control,Business
TN - Hamilton County (65) - EMS / Hospitals,1417,589,D,EMC Engineering1,Erlanger Medical Center: Engineering 1,Business
TN - Hamilton County (65) - EMS / Hospitals,1419,58b,D,EMC Engineering2,Erlanger Medical Center: Engineering 2,Business
TN - Hamilton County (65) - EMS / Hospitals,1421,58d,D,EMC Ops 1421,Erlanger Medical Center,Business
TN - Hamilton County (65) - EMS / Hospitals,1495,5d7,D,EMC Maintenance,Erlanger Medical Center - Maintenance,Business
TN - Hamilton County (65) - Municipalities,1333,535,D,HC CDPD TAC,Collegedale Police: Tactical,Law Tac
TN - Hamilton County (65) - Municipalities,1455,5af,D,HC DBVFD OPS,Dallas Bay Fire,Fire-Tac
TN - Hamilton County (65) - Municipalities,1201,4b1,D,HC ERFD 1,East Ridge Fire/Rescue,Fire Dispatch
TN - Hamilton County (65) - Municipalities,1195,4ab,D,HC ERPD-4,East Ridge Police: CID (Criminal Investigations Division),Law Tac
TN - Hamilton County (65) - Municipalities,1191,4a7,D,HC ERPD-1,East Ridge Police: Main,Law Dispatch
TN - Hamilton County (65) - Municipalities,1197,4ad,D,HC ERPD-2,East Ridge Police: Tac (Ch 2),Law Tac
TN - Hamilton County (65) - Municipalities,1193,4a9,D,HC ERPD-3,East Ridge Police: Tac (Ch 3),Law Tac
TN - Hamilton County (65) - Municipalities,1457,5b1,D,HC FTFD OPS,Flat Top Mountain Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1451,5ab,D,HC H58 FD OP,Highway 58 Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1381,565,D,HC LM PS 1,Lookout Mountain Police/Fire: Main,Multi-Dispatch
TN - Hamilton County (65) - Municipalities,1383,567,D,HC LM PS 2,Lookout Mountain Police/Fire: Tac,Multi-Tac
TN - Hamilton County (65) - Municipalities,1107,453,D,MBWTP 1107,Moccasin Bend Wastewater Treatment Plant,Utilities
TN - Hamilton County (65) - Municipalities,1109,455,D,MBWTP 1109,Moccasin Bend Wastewater Treatment Plant,Utilities
TN - Hamilton County (65) - Municipalities,1459,5b3,D,HC MMFD OPS,Mowbray Mountain Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1179,49b,D,HC RBFD 1,Red Bank Fire: Dispatch,Fire Dispatch
TN - Hamilton County (65) - Municipalities,1181,49d,D,HC RBPD TAC,Red Bank Police: Tactical,Law Tac
TN - Hamilton County (65) - Municipalities,1177,499,D,HC RB PW,Red Bank Public Works,Public Works
TN - Hamilton County (65) - Municipalities,1453,5ad,D,HC SCVFD OPS,Sale Creek Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1461,5b5,D,HC SQVFD OPS,Sequoyah Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1167,48f,D,HC SMFD 1,Signal Mountain Fire: Dispatch,Fire Dispatch
TN - Hamilton County (65) - Municipalities,1071,42f,D,HC SMPD TAC,Signal Mountain Police: Tactical,Law Tac
TN - Hamilton County (65) - Municipalities,1489,5d1,D,HC SDFD 1,Soddy Daisy Fire: Main,Fire Dispatch
TN - Hamilton County (65) - Municipalities,1373,55d,D,HC SDPD DIST,Soddy Daisy Police District: Tac,Law Tac
TN - Hamilton County (65) - Municipalities,1375,55f,D,HC SDPD-CID1,Soddy Daisy Police: CID (Ch 1),Law Tac
TN - Hamilton County (65) - Municipalities,1377,561,D,HC SDPD-CID2,Soddy Daisy Police: CID (Ch 2),Law Tac
TN - Hamilton County (65) - Municipalities,1367,557,D,HC SDPD DISP,Soddy Daisy Police: Main,Law Dispatch
TN - Hamilton County (65) - Municipalities,1369,559,D,HC SDPD-TAC1,Soddy Daisy Police: Tactical 1,Law Tac
TN - Hamilton County (65) - Municipalities,1371,55b,D,HC SDPD-TAC2,Soddy Daisy Police: Tactical 2,Law Tac
TN - Hamilton County (65) - Municipalities,1435,59b,D,HC TCVFD OPS,Tri Community Fire: Tac,Fire-Tac
TN - Hamilton County (65) - Municipalities,1463,5b7,D,HC WRES OPS,Walden Ridge Emergency Services,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1027,403,D,HC CPD A,Police: Adam Dispatch,Law Dispatch
TN - Hamilton County (65) - Chattanooga,1029,405,D,HC CPD B,Police: Baker Dispatch,Law Dispatch
TN - Hamilton County (65) - Chattanooga,1051,41b,D,HC CPD C,Police: Charlie Dispatch,Law Dispatch
TN - Hamilton County (65) - Chattanooga,1035,40b,D,HC CPD CAR,Police: Car-to-Car,Law Talk
TN - Hamilton County (65) - Chattanooga,1041,411,D,HC CPD SOPS,Police: Special Ops,Law Tac
TN - Hamilton County (65) - Chattanooga,1031,407,D,HC CPD-INFO,Police: Info,Law Tac
TN - Hamilton County (65) - Chattanooga,1053,41d,D,HC CPD DET,Police: Detectives,Law Tac
TN - Hamilton County (65) - Chattanooga,1055,41f,D,HC CPD-SWAT,Police: SWAT 1,Law Tac
TN - Hamilton County (65) - Chattanooga,1569,621,D,HC CPD TAC1,Police: Tactical 1,Law Tac
TN - Hamilton County (65) - Chattanooga,1049,419,D,HC CPD NET1,Police: City Net 1,Law Tac
TN - Hamilton County (65) - Chattanooga,1043,413,D,HC CPD NET2,Police: City Net 2,Law Tac
TN - Hamilton County (65) - Chattanooga,1571,623,D,HC CPD TAC2,Police: Tac-2,Law Tac
TN - Hamilton County (65) - Chattanooga,1573,625,D,HC CPD TAC3,Police: Tac-3,Law Tac
TN - Hamilton County (65) - Chattanooga,1061,425,D,HC CFD DISP,Fire: Main,Fire Dispatch
TN - Hamilton County (65) - Chattanooga,1075,433,D,HC CFD FG1,Fireground 1,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1077,435,D,HC CFD FG2,Fireground 2,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1217,4c1,D,HC CFD FG3,Fireground 3,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1329,531,D,HC CFD FG4,Fireground 4,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1219,4c3,D,HC CFD FR,Fire: First Responder,EMS-Tac
TN - Hamilton County (65) - Chattanooga,1067,42b,D,HC CFD SUP,Fire: Supply,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1063,427,D,HC CFD FP,Fire: Prevention,Fire-Talk
TN - Hamilton County (65) - Chattanooga,1069,42d,D,HC CFD-ADMIN,Fire: Administration,Fire-Talk
TN - Hamilton County (65) - Chattanooga,5008,1390,D,HC CFD TRAIN 1,Fire: Training 1,Fire-Tac
TN - Hamilton County (65) - Chattanooga,5009,1391,D,HC CFD TRAIN 2,Fire: Training 2,Fire-Tac
TN - Hamilton County (65) - Chattanooga,1315,523,D,Chat PublicWorks,Public Works,Public Works
TN - Hamilton County (65) - Chattanooga,1317,525,D,HC CHAT PW CW,Public Works - Citywide Service,Public Works
TN - Hamilton County (65) - Chattanooga,1313,521,D,Chat PW Sanit 1,Sanitation 1,Public Works
TN - Hamilton County (65) - Chattanooga,1111,457,D,Chat Wastewater,Chattanooga Wastewater Department,Utilities
TN - Hamilton County (65) - Chattanooga,1101,44d,D,HC CHAT MACS,McKamey Animal Control Services,Public Works
TN - Hamilton County (65) - Chattanooga,1543,607,D,Chat SC Security,Chattanooga State College: Security,Security
TN - Hamilton County (65) - Chattanooga,1081,439,D,HC CARTA MAIN,Main (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga,1145,479,D,HC CARTA SP,Special (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga,1147,47b,D,HC CARTA,Electric Shuttle (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga,1155,483,D,HC CARTA 1155,Regional Transportation Authority (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga,1157,485,D,HC CARTA CAV,Care-a-Van (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga,2107,83b,D,HC CARTA BusShop,Bus Shop (Chattanooga Area Regional Transport/CARTA),Transportation
TN - Hamilton County (65) - Chattanooga Metropolitan Airport CHA,1139,473,D,CHA Fire Disp,Fire: Dispatch,Fire Dispatch
TN - Hamilton County (65) - Chattanooga Metropolitan Airport CHA,1143,477,D,CHA Fire Tac,Fire: Tactical (Crash),Fire-Tac
TN - Hamilton County (65) - Chattanooga Metropolitan Airport CHA,1137,471,D,CHA Police Disp,Police: Dispatch,Law Dispatch
TN - Hamilton County (65) - Chattanooga Metropolitan Airport CHA,1141,475,D,CHA Police Tac,Police: Tactical,Law Tac
TN - Hamilton County (65) - University of Tennessee Chattanooga,1401,579,D,UTC Police Disp,Police: Dispatch,Law Dispatch
TN - Hamilton County (65) - University of Tennessee Chattanooga,1403,57b,D,UTC Police Arena,Police: Arena Operations,Law Tac
TN - Hamilton County (65) - University of Tennessee Chattanooga,1405,57d,D,UTC Police Talk,Police: Talk,Law Talk
TN - Hamilton County (65) - University of Tennessee Chattanooga,1409,581,D,UTC Maintenance1,Facilities Maintenance 1,Schools
TN - Hamilton County (65) - University of Tennessee Chattanooga,1411,583,D,UTC Maintenance2,Facilities Maintenance 2,Schools
TN - Hamilton County (65) - University of Tennessee Chattanooga,1547,60b,D,UTC Arena Mgt,Arena Management,Schools
TN - Hawkins County (??) - Public Safety,6400,1900,D,Hawkins Co Fire,Fire: Dispatch (patch/multicast ?),Fire Dispatch
See Haywood County Database page,48512,bd80,DE,Haywood Sheriff,Sheriff: Dispatch,Law Dispatch
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50700,c60c,T,Jefferson Co Net,County Net [JEFFERSON NET],Multi-Tac
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50701,c60d,TE,Jeff City Police,Jefferson City Police: Dispatch [JEFF CITY PD],Law Dispatch
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50702,c60e,TE,Jeffrsn Co Law 1,County Law 1 [JC LAW 1],Law Dispatch
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50703,c60f,TE,WhitePine Police,White Pine Police: Dispatch [WHITE PINE PD],Law Dispatch
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50704,c610,TE,Jefferson Co Tac,County Tac [JEFF CO TAC],Multi-Tac
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50705,c611,TE,JeffersonCo EMS,County EMS: Dispatch [JEFFERSON EMS],EMS Dispatch
"Jefferson County Law Enforcement has begun transitioning to TACN, as of 5/31/24. Fire is still using LAC at this time.",50706,c612,TE,JeffersonCo Fire,County Fire: Dispatch [JEFFERSON Fire],Fire Dispatch
